month,campus,source,source_spend_pct_month,allocated_spend,target_leads,target_bookings,target_appointments,target_demos,target_enrollments
Jun 26,Bangalore-Yenepoya,Meta,0.6,107712.0,291.456,1.4573,12.144,4.8576,1.4573
Jun 26,Chennai-AMET,Google,0.4,315955.2,569.9584,4.2747,35.6224,14.249,4.2747
Jun 26,Chennai-AMET,Meta,0.6,473932.8,1282.4064,6.412,53.4336,21.3734,6.412
Jun 26,Hyderabad-MNR,Google,0.4,502656.0,906.752,6.8006,56.672,22.6688,6.8006
Jun 26,Hyderabad-MNR,Meta,0.6,753984.0,2040.192,10.201,85.008,34.0032,10.201
Jun 26,Gurugram-KRMangalam,Google,0.4,287232.0,518.144,3.8861,32.384,12.9536,3.8861
Jun 26,Gurugram-KRMangalam,Meta,0.6,430848.0,1165.824,5.8291,48.576,19.4304,5.8291
Jun 26,Jalandhar-LPU,Google,0.4,315955.2,569.9584,4.2747,35.6224,14.249,4.2747
Jun 26,Jalandhar-LPU,Meta,0.6,473932.8,1282.4064,6.412,53.4336,21.3734,6.412
Jun 26,Dehradun-DBS,Google,0.4,86169.6,155.4432,1.1658,9.7152,3.8861,1.1658
Jun 26,Dehradun-DBS,Meta,0.6,129254.4,349.7472,1.7487,14.5728,5.8291,1.7487
Jun 26,Hyderabad-SMRU,Google,0.4,330316.8,595.8656,4.469,37.2416,14.8966,4.469
Jun 26,Hyderabad-SMRU,Meta,0.6,495475.2,1340.6976,6.7035,55.8624,22.345,6.7035
Jun 26,Bengaluru-GHAcademy,Google,0.4,201062.4,362.7008,2.7203,22.6688,9.0675,2.7203
Jun 26,Bengaluru-GHAcademy,Meta,0.6,301593.6,816.0768,4.0804,34.0032,13.6013,4.0804
Jun 26,Mysuru-BIMS,Google,0.4,143616.0,259.072,1.943,16.192,6.4768,1.943
Jun 26,Mysuru-BIMS,Meta,0.6,215424.0,582.912,2.9146,24.288,9.7152,2.9146
Jun 26,Hubli-SCNursing,Google,0.4,143616.0,259.072,1.943,16.192,6.4768,1.943
Jun 26,Hubli-SCNursing,Meta,0.6,215424.0,582.912,2.9146,24.288,9.7152,2.9146
Jun 26,Mumbai-SkillTech,Google,0.4,215424.0,388.608,2.9146,24.288,9.7152,2.9146
Jun 26,Mumbai-SkillTech,Meta,0.6,323136.0,874.368,4.3718,36.432,14.5728,4.3718
Jun 26,Dehradun-MayaDevi,Google,0.4,258508.8,466.3296,3.4975,29.1456,11.6582,3.4975
Jun 26,Dehradun-MayaDevi,Meta,0.6,387763.2,1049.2416,5.2462,43.7184,17.4874,5.2462
Jun 26,Kopargaon-Sanjivani,Google,0.4,315955.2,569.9584,4.2747,35.6224,14.249,4.2747
Jun 26,Kopargaon-Sanjivani,Meta,0.6,473932.8,1282.4064,6.412,53.4336,21.3734,6.412
Jun 26,Mathura-Sanskriti,Google,0.4,344678.4,621.7728,4.6633,38.8608,15.5443,4.6633
Jun 26,Mathura-Sanskriti,Meta,0.6,517017.6,1398.9888,6.9949,58.2912,23.3165,6.9949
Jun 26,Mohali-Saraswati,Google,0.4,359040.0,647.68,4.8576,40.48,16.192,4.8576
Jun 26,Mohali-Saraswati,Meta,0.6,538560.0,1457.28,7.2864,60.72,24.288,7.2864
Jun 26,St. Peters-Chennai,Google,0.4,229785.6,414.5152,3.1089,25.9072,10.3629,3.1089
Jun 26,St. Peters-Chennai,Meta,0.6,344678.4,932.6592,4.6633,38.8608,15.5443,4.6633
Jun 26,St. Peters-Bangalore,Google,0.4,215424.0,388.608,2.9146,24.288,9.7152,2.9146
Jun 26,St. Peters-Bangalore,Meta,0.6,323136.0,874.368,4.3718,36.432,14.5728,4.3718
Jun 26,New 11,Google,0.4,114892.8,207.2576,1.5544,12.9536,5.1814,1.5544
Jun 26,New 11,Meta,0.6,172339.2,466.3296,2.3316,19.4304,7.7722,2.3316
Jun 26,New 12,Google,0.4,114892.8,207.2576,1.5544,12.9536,5.1814,1.5544
Jun 26,New 12,Meta,0.6,172339.2,466.3296,2.3316,19.4304,7.7722,2.3316
Jun 26,New 13,Google,0.4,114892.8,207.2576,1.5544,12.9536,5.1814,1.5544
Jun 26,New 13,Meta,0.6,172339.2,466.3296,2.3316,19.4304,7.7722,2.3316
Jun 26,New 14,Google,0.4,114892.8,207.2576,1.5544,12.9536,5.1814,1.5544
Jun 26,New 14,Meta,0.6,172339.2,466.3296,2.3316,19.4304,7.7722,2.3316
Jul 26,Jamshedpur-ArkaJain,Google,0.5,336600.0,607.2,4.554,37.95,15.18,4.554
Jul 26,Jamshedpur-ArkaJain,Meta,0.5,336600.0,910.8,4.554,37.95,15.18,4.554
Jul 26,Indore-MediCaps,Google,0.5,336600.0,607.2,4.554,37.95,15.18,4.554
Jul 26,Indore-MediCaps,Meta,0.5,336600.0,910.8,4.554,37.95,15.18,4.554
Jul 26,Kolkata-TechnoIndia,Google,0.5,224400.0,404.8,3.036,25.3,10.12,3.036
Jul 26,Kolkata-TechnoIndia,Meta,0.5,224400.0,607.2,3.036,25.3,10.12,3.036
Jul 26,Pune-ADYPatil,Google,0.5,224400.0,404.8,3.036,25.3,10.12,3.036
Jul 26,Pune-ADYPatil,Meta,0.5,224400.0,607.2,3.036,25.3,10.12,3.036
Jul 26,Bengaluru-Presidency,Google,0.5,179520.0,323.84,2.4288,20.24,8.096,2.4288
Jul 26,Bengaluru-Presidency,Meta,0.5,179520.0,485.76,2.4288,20.24,8.096,2.4288
Jul 26,Bangalore-Yenepoya,Google,0.5,56100.0,101.2,0.759,6.325,2.53,0.759
Jul 26,Bangalore-Yenepoya,Meta,0.5,56100.0,151.8,0.759,6.325,2.53,0.759
Jul 26,Chennai-AMET,Google,0.5,246840.0,445.28,3.3396,27.83,11.132,3.3396
Jul 26,Chennai-AMET,Meta,0.5,246840.0,667.92,3.3396,27.83,11.132,3.3396
Jul 26,Hyderabad-MNR,Google,0.5,392700.0,708.4,5.313,44.275,17.71,5.313
Jul 26,Hyderabad-MNR,Meta,0.5,392700.0,1062.6,5.313,44.275,17.71,5.313
Jul 26,Gurugram-KRMangalam,Google,0.5,224400.0,404.8,3.036,25.3,10.12,3.036
Jul 26,Gurugram-KRMangalam,Meta,0.5,224400.0,607.2,3.036,25.3,10.12,3.036
Jul 26,Jalandhar-LPU,Google,0.5,246840.0,445.28,3.3396,27.83,11.132,3.3396
Jul 26,Jalandhar-LPU,Meta,0.5,246840.0,667.92,3.3396,27.83,11.132,3.3396
Jul 26,Dehradun-DBS,Google,0.5,67320.0,121.44,0.9108,7.59,3.036,0.9108
Jul 26,Dehradun-DBS,Meta,0.5,67320.0,182.16,0.9108,7.59,3.036,0.9108
Jul 26,Hyderabad-SMRU,Google,0.5,258060.0,465.52,3.4914,29.095,11.638,3.4914
Jul 26,Hyderabad-SMRU,Meta,0.5,258060.0,698.28,3.4914,29.095,11.638,3.4914
Jul 26,Bengaluru-GHAcademy,Google,0.5,157080.0,283.36,2.1252,17.71,7.084,2.1252
Jul 26,Bengaluru-GHAcademy,Meta,0.5,157080.0,425.04,2.1252,17.71,7.084,2.1252
Jul 26,Mysuru-BIMS,Google,0.5,112200.0,202.4,1.518,12.65,5.06,1.518
Jul 26,Mysuru-BIMS,Meta,0.5,112200.0,303.6,1.518,12.65,5.06,1.518
Jul 26,Hubli-SCNursing,Google,0.5,112200.0,202.4,1.518,12.65,5.06,1.518
Jul 26,Hubli-SCNursing,Meta,0.5,112200.0,303.6,1.518,12.65,5.06,1.518
Jul 26,Mumbai-SkillTech,Google,0.5,168300.0,303.6,2.277,18.975,7.59,2.277
Jul 26,Mumbai-SkillTech,Meta,0.5,168300.0,455.4,2.277,18.975,7.59,2.277
Jul 26,Dehradun-MayaDevi,Google,0.5,201960.0,364.32,2.7324,22.77,9.108,2.7324
Jul 26,Dehradun-MayaDevi,Meta,0.5,201960.0,546.48,2.7324,22.77,9.108,2.7324
Jul 26,Kopargaon-Sanjivani,Google,0.5,246840.0,445.28,3.3396,27.83,11.132,3.3396
Jul 26,Kopargaon-Sanjivani,Meta,0.5,246840.0,667.92,3.3396,27.83,11.132,3.3396
Jul 26,Mathura-Sanskriti,Google,0.5,269280.0,485.76,3.6432,30.36,12.144,3.6432
Jul 26,Mathura-Sanskriti,Meta,0.5,269280.0,728.64,3.6432,30.36,12.144,3.6432
Jul 26,Mohali-Saraswati,Google,0.5,280500.0,506.0,3.795,31.625,12.65,3.795
Jul 26,Mohali-Saraswati,Meta,0.5,280500.0,759.0,3.795,31.625,12.65,3.795
Jul 26,St. Peters-Chennai,Google,0.5,179520.0,323.84,2.4288,20.24,8.096,2.4288
Jul 26,St. Peters-Chennai,Meta,0.5,179520.0,485.76,2.4288,20.24,8.096,2.4288
Jul 26,St. Peters-Bangalore,Google,0.5,168300.0,303.6,2.277,18.975,7.59,2.277
Jul 26,St. Peters-Bangalore,Meta,0.5,168300.0,455.4,2.277,18.975,7.59,2.277
Jul 26,New 11,Google,0.5,89760.0,161.92,1.2144,10.12,4.048,1.2144
Jul 26,New 11,Meta,0.5,89760.0,242.88,1.2144,10.12,4.048,1.2144
Jul 26,New 12,Google,0.5,89760.0,161.92,1.2144,10.12,4.048,1.2144
Jul 26,New 12,Meta,0.5,89760.0,242.88,1.2144,10.12,4.048,1.2144
Jul 26,New 13,Google,0.5,89760.0,161.92,1.2144,10.12,4.048,1.2144
Jul 26,New 13,Meta,0.5,89760.0,242.88,1.2144,10.12,4.048,1.2144
Jul 26,New 14,Google,0.5,89760.0,161.92,1.2144,10.12,4.048,1.2144
Jul 26,New 14,Meta,0.5,89760.0,242.88,1.2144,10.12,4.048,1.2144
Aug 26,Jamshedpur-ArkaJain,Google,0.55,129591.0,233.772,1.7533,14.6108,5.8443,1.7533
Aug 26,Jamshedpur-ArkaJain,Meta,0.45,106029.0,286.902,1.4345,11.9543,4.7817,1.4345
Aug 26,Indore-MediCaps,Google,0.55,129591.0,233.772,1.7533,14.6108,5.8443,1.7533
Aug 26,Indore-MediCaps,Meta,0.45,106029.0,286.902,1.4345,11.9543,4.7817,1.4345
Aug 26,Kolkata-TechnoIndia,Google,0.55,86394.0,155.848,1.1689,9.7405,3.8962,1.1689
Aug 26,Kolkata-TechnoIndia,Meta,0.45,70686.0,191.268,0.9563,7.9695,3.1878,0.9563
Aug 26,Pune-ADYPatil,Google,0.55,86394.0,155.848,1.1689,9.7405,3.8962,1.1689
Aug 26,Pune-ADYPatil,Meta,0.45,70686.0,191.268,0.9563,7.9695,3.1878,0.9563
Aug 26,Bengaluru-Presidency,Google,0.55,69115.2,124.6784,0.9351,7.7924,3.117,0.9351
Aug 26,Bengaluru-Presidency,Meta,0.45,56548.8,153.0144,0.7651,6.3756,2.5502,0.7651
Aug 26,Bangalore-Yenepoya,Google,0.55,21598.5,38.962,0.2922,2.4351,0.9741,0.2922
Aug 26,Bangalore-Yenepoya,Meta,0.45,17671.5,47.817,0.2391,1.9924,0.797,0.2391
Aug 26,Chennai-AMET,Google,0.55,95033.4,171.4328,1.2857,10.7146,4.2858,1.2857
Aug 26,Chennai-AMET,Meta,0.45,77754.6,210.3948,1.052,8.7665,3.5066,1.052
Aug 26,Hyderabad-MNR,Google,0.55,151189.5,272.734,2.0455,17.0459,6.8184,2.0455
Aug 26,Hyderabad-MNR,Meta,0.45,123700.5,334.719,1.6736,13.9466,5.5787,1.6736
Aug 26,Gurugram-KRMangalam,Google,0.55,86394.0,155.848,1.1689,9.7405,3.8962,1.1689
Aug 26,Gurugram-KRMangalam,Meta,0.45,70686.0,191.268,0.9563,7.9695,3.1878,0.9563
Aug 26,Jalandhar-LPU,Google,0.55,95033.4,171.4328,1.2857,10.7146,4.2858,1.2857
Aug 26,Jalandhar-LPU,Meta,0.45,77754.6,210.3948,1.052,8.7665,3.5066,1.052
Aug 26,Dehradun-DBS,Google,0.55,25918.2,46.7544,0.3507,2.9222,1.1689,0.3507
Aug 26,Dehradun-DBS,Meta,0.45,21205.8,57.3804,0.2869,2.3908,0.9563,0.2869
Aug 26,Hyderabad-SMRU,Google,0.55,99353.1,179.2252,1.3442,11.2016,4.4806,1.3442
Aug 26,Hyderabad-SMRU,Meta,0.45,81288.9,219.9582,1.0998,9.1649,3.666,1.0998
Aug 26,Bengaluru-GHAcademy,Google,0.55,60475.8,109.0936,0.8182,6.8184,2.7273,0.8182
Aug 26,Bengaluru-GHAcademy,Meta,0.45,49480.2,133.8876,0.6694,5.5787,2.2315,0.6694
Aug 26,Mysuru-BIMS,Google,0.55,43197.0,77.924,0.5844,4.8703,1.9481,0.5844
Aug 26,Mysuru-BIMS,Meta,0.45,35343.0,95.634,0.4782,3.9848,1.5939,0.4782
Aug 26,Hubli-SCNursing,Google,0.55,43197.0,77.924,0.5844,4.8703,1.9481,0.5844
Aug 26,Hubli-SCNursing,Meta,0.45,35343.0,95.634,0.4782,3.9848,1.5939,0.4782
Aug 26,Mumbai-SkillTech,Google,0.55,64795.5,116.886,0.8766,7.3054,2.9222,0.8766
Aug 26,Mumbai-SkillTech,Meta,0.45,53014.5,143.451,0.7173,5.9771,2.3909,0.7173
Aug 26,Dehradun-MayaDevi,Google,0.55,77754.6,140.2632,1.052,8.7665,3.5066,1.052
Aug 26,Dehradun-MayaDevi,Meta,0.45,63617.4,172.1412,0.8607,7.1726,2.869,0.8607
Aug 26,Kopargaon-Sanjivani,Google,0.55,95033.4,171.4328,1.2857,10.7146,4.2858,1.2857
Aug 26,Kopargaon-Sanjivani,Meta,0.45,77754.6,210.3948,1.052,8.7665,3.5066,1.052
Aug 26,Mathura-Sanskriti,Google,0.55,103672.8,187.0176,1.4026,11.6886,4.6754,1.4026
Aug 26,Mathura-Sanskriti,Meta,0.45,84823.2,229.5216,1.1476,9.5634,3.8254,1.1476
Aug 26,Mohali-Saraswati,Google,0.55,107992.5,194.81,1.4611,12.1756,4.8703,1.4611
Aug 26,Mohali-Saraswati,Meta,0.45,88357.5,239.085,1.1954,9.9619,3.9848,1.1954
Aug 26,St. Peters-Chennai,Google,0.55,69115.2,124.6784,0.9351,7.7924,3.117,0.9351
Aug 26,St. Peters-Chennai,Meta,0.45,56548.8,153.0144,0.7651,6.3756,2.5502,0.7651
Aug 26,St. Peters-Bangalore,Google,0.55,64795.5,116.886,0.8766,7.3054,2.9222,0.8766
Aug 26,St. Peters-Bangalore,Meta,0.45,53014.5,143.451,0.7173,5.9771,2.3909,0.7173
Aug 26,New 11,Google,0.55,34557.6,62.3392,0.4675,3.8962,1.5585,0.4675
Aug 26,New 11,Meta,0.45,28274.4,76.5072,0.3825,3.1878,1.2751,0.3825
Aug 26,New 12,Google,0.55,34557.6,62.3392,0.4675,3.8962,1.5585,0.4675
Aug 26,New 12,Meta,0.45,28274.4,76.5072,0.3825,3.1878,1.2751,0.3825
Aug 26,New 13,Google,0.55,34557.6,62.3392,0.4675,3.8962,1.5585,0.4675
Aug 26,New 13,Meta,0.45,28274.4,76.5072,0.3825,3.1878,1.2751,0.3825
Aug 26,New 14,Google,0.55,34557.6,62.3392,0.4675,3.8962,1.5585,0.4675
Aug 26,New 14,Meta,0.45,28274.4,76.5072,0.3825,3.1878,1.2751,0.3825
Sep 26,Jamshedpur-ArkaJain,Google,0.6,60588.0,109.296,0.8197,6.831,2.7324,0.8197
Sep 26,Jamshedpur-ArkaJain,Meta,0.4,40392.0,109.296,0.5465,4.554,1.8216,0.5465
Sep 26,Indore-MediCaps,Google,0.6,60588.0,109.296,0.8197,6.831,2.7324,0.8197
Sep 26,Indore-MediCaps,Meta,0.4,40392.0,109.296,0.5465,4.554,1.8216,0.5465
Sep 26,Kolkata-TechnoIndia,Google,0.6,40392.0,72.864,0.5465,4.554,1.8216,0.5465
Sep 26,Kolkata-TechnoIndia,Meta,0.4,26928.0,72.864,0.3643,3.036,1.2144,0.3643
Sep 26,Pune-ADYPatil,Google,0.6,40392.0,72.864,0.5465,4.554,1.8216,0.5465
Sep 26,Pune-ADYPatil,Meta,0.4,26928.0,72.864,0.3643,3.036,1.2144,0.3643
Sep 26,Bengaluru-Presidency,Google,0.6,32313.6,58.2912,0.4372,3.6432,1.4573,0.4372
Sep 26,Bengaluru-Presidency,Meta,0.4,21542.4,58.2912,0.2915,2.4288,0.9715,0.2915
Sep 26,Bangalore-Yenepoya,Google,0.6,10098.0,18.216,0.1366,1.1385,0.4554,0.1366
Sep 26,Bangalore-Yenepoya,Meta,0.4,6732.0,18.216,0.0911,0.759,0.3036,0.0911
Sep 26,Chennai-AMET,Google,0.6,44431.2,80.1504,0.6011,5.0094,2.0038,0.6011
Sep 26,Chennai-AMET,Meta,0.4,29620.8,80.1504,0.4008,3.3396,1.3358,0.4008
Sep 26,Hyderabad-MNR,Google,0.6,70686.0,127.512,0.9563,7.9695,3.1878,0.9563
Sep 26,Hyderabad-MNR,Meta,0.4,47124.0,127.512,0.6376,5.313,2.1252,0.6376
Sep 26,Gurugram-KRMangalam,Google,0.6,40392.0,72.864,0.5465,4.554,1.8216,0.5465
Sep 26,Gurugram-KRMangalam,Meta,0.4,26928.0,72.864,0.3643,3.036,1.2144,0.3643
Sep 26,Jalandhar-LPU,Google,0.6,44431.2,80.1504,0.6011,5.0094,2.0038,0.6011
Sep 26,Jalandhar-LPU,Meta,0.4,29620.8,80.1504,0.4008,3.3396,1.3358,0.4008
Sep 26,Dehradun-DBS,Google,0.6,12117.6,21.8592,0.1639,1.3662,0.5465,0.1639
Sep 26,Dehradun-DBS,Meta,0.4,8078.4,21.8592,0.1093,0.9108,0.3643,0.1093
Sep 26,Hyderabad-SMRU,Google,0.6,46450.8,83.7936,0.6285,5.2371,2.0948,0.6285
Sep 26,Hyderabad-SMRU,Meta,0.4,30967.2,83.7936,0.419,3.4914,1.3966,0.419
Sep 26,Bengaluru-GHAcademy,Google,0.6,28274.4,51.0048,0.3825,3.1878,1.2751,0.3825
Sep 26,Bengaluru-GHAcademy,Meta,0.4,18849.6,51.0048,0.255,2.1252,0.8501,0.255
Sep 26,Mysuru-BIMS,Google,0.6,20196.0,36.432,0.2732,2.277,0.9108,0.2732
Sep 26,Mysuru-BIMS,Meta,0.4,13464.0,36.432,0.1822,1.518,0.6072,0.1822
Sep 26,Hubli-SCNursing,Google,0.6,20196.0,36.432,0.2732,2.277,0.9108,0.2732
Sep 26,Hubli-SCNursing,Meta,0.4,13464.0,36.432,0.1822,1.518,0.6072,0.1822
Sep 26,Mumbai-SkillTech,Google,0.6,30294.0,54.648,0.4099,3.4155,1.3662,0.4099
Sep 26,Mumbai-SkillTech,Meta,0.4,20196.0,54.648,0.2732,2.277,0.9108,0.2732
Sep 26,Dehradun-MayaDevi,Google,0.6,36352.8,65.5776,0.4918,4.0986,1.6394,0.4918
Sep 26,Dehradun-MayaDevi,Meta,0.4,24235.2,65.5776,0.3279,2.7324,1.093,0.3279
Sep 26,Kopargaon-Sanjivani,Google,0.6,44431.2,80.1504,0.6011,5.0094,2.0038,0.6011
Sep 26,Kopargaon-Sanjivani,Meta,0.4,29620.8,80.1504,0.4008,3.3396,1.3358,0.4008
Sep 26,Mathura-Sanskriti,Google,0.6,48470.4,87.4368,0.6558,5.4648,2.1859,0.6558
Sep 26,Mathura-Sanskriti,Meta,0.4,32313.6,87.4368,0.4372,3.6432,1.4573,0.4372
Sep 26,Mohali-Saraswati,Google,0.6,50490.0,91.08,0.6831,5.6925,2.277,0.6831
Sep 26,Mohali-Saraswati,Meta,0.4,33660.0,91.08,0.4554,3.795,1.518,0.4554
Sep 26,St. Peters-Chennai,Google,0.6,32313.6,58.2912,0.4372,3.6432,1.4573,0.4372
Sep 26,St. Peters-Chennai,Meta,0.4,21542.4,58.2912,0.2915,2.4288,0.9715,0.2915
Sep 26,St. Peters-Bangalore,Google,0.6,30294.0,54.648,0.4099,3.4155,1.3662,0.4099
Sep 26,St. Peters-Bangalore,Meta,0.4,20196.0,54.648,0.2732,2.277,0.9108,0.2732
Sep 26,New 11,Google,0.6,16156.8,29.1456,0.2186,1.8216,0.7286,0.2186
Sep 26,New 11,Meta,0.4,10771.2,29.1456,0.1457,1.2144,0.4858,0.1457
Sep 26,New 12,Google,0.6,16156.8,29.1456,0.2186,1.8216,0.7286,0.2186
Sep 26,New 12,Meta,0.4,10771.2,29.1456,0.1457,1.2144,0.4858,0.1457
Sep 26,New 13,Google,0.6,16156.8,29.1456,0.2186,1.8216,0.7286,0.2186
Sep 26,New 13,Meta,0.4,10771.2,29.1456,0.1457,1.2144,0.4858,0.1457
Sep 26,New 14,Google,0.6,16156.8,29.1456,0.2186,1.8216,0.7286,0.2186
Sep 26,New 14,Meta,0.4,10771.2,29.1456,0.1457,1.2144,0.4858,0.1457
Oct 26,Jamshedpur-ArkaJain,Google,0.6,40392.0,72.864,0.5465,4.554,1.8216,0.5465
Oct 26,Jamshedpur-ArkaJain,Meta,0.4,26928.0,72.864,0.3643,3.036,1.2144,0.3643
Oct 26,Indore-MediCaps,Google,0.6,40392.0,72.864,0.5465,4.554,1.8216,0.5465
Oct 26,Indore-MediCaps,Meta,0.4,26928.0,72.864,0.3643,3.036,1.2144,0.3643
Oct 26,Kolkata-TechnoIndia,Google,0.6,26928.0,48.576,0.3643,3.036,1.2144,0.3643
Oct 26,Kolkata-TechnoIndia,Meta,0.4,17952.0,48.576,0.2429,2.024,0.8096,0.2429
Oct 26,Pune-ADYPatil,Google,0.6,26928.0,48.576,0.3643,3.036,1.2144,0.3643
Oct 26,Pune-ADYPatil,Meta,0.4,17952.0,48.576,0.2429,2.024,0.8096,0.2429
Oct 26,Bengaluru-Presidency,Google,0.6,21542.4,38.8608,0.2915,2.4288,0.9715,0.2915
Oct 26,Bengaluru-Presidency,Meta,0.4,14361.6,38.8608,0.1943,1.6192,0.6477,0.1943
Oct 26,Bangalore-Yenepoya,Google,0.6,6732.0,12.144,0.0911,0.759,0.3036,0.0911
Oct 26,Bangalore-Yenepoya,Meta,0.4,4488.0,12.144,0.0607,0.506,0.2024,0.0607
Oct 26,Chennai-AMET,Google,0.6,29620.8,53.4336,0.4008,3.3396,1.3358,0.4008
Oct 26,Chennai-AMET,Meta,0.4,19747.2,53.4336,0.2672,2.2264,0.8906,0.2672
Oct 26,Hyderabad-MNR,Google,0.6,47124.0,85.008,0.6376,5.313,2.1252,0.6376
Oct 26,Hyderabad-MNR,Meta,0.4,31416.0,85.008,0.425,3.542,1.4168,0.425
Oct 26,Gurugram-KRMangalam,Google,0.6,26928.0,48.576,0.3643,3.036,1.2144,0.3643
Oct 26,Gurugram-KRMangalam,Meta,0.4,17952.0,48.576,0.2429,2.024,0.8096,0.2429
Oct 26,Jalandhar-LPU,Google,0.6,29620.8,53.4336,0.4008,3.3396,1.3358,0.4008
Oct 26,Jalandhar-LPU,Meta,0.4,19747.2,53.4336,0.2672,2.2264,0.8906,0.2672
Oct 26,Dehradun-DBS,Google,0.6,8078.4,14.5728,0.1093,0.9108,0.3643,0.1093
Oct 26,Dehradun-DBS,Meta,0.4,5385.6,14.5728,0.0729,0.6072,0.2429,0.0729
Oct 26,Hyderabad-SMRU,Google,0.6,30967.2,55.8624,0.419,3.4914,1.3966,0.419
Oct 26,Hyderabad-SMRU,Meta,0.4,20644.8,55.8624,0.2793,2.3276,0.931,0.2793
Oct 26,Bengaluru-GHAcademy,Google,0.6,18849.6,34.0032,0.255,2.1252,0.8501,0.255
Oct 26,Bengaluru-GHAcademy,Meta,0.4,12566.4,34.0032,0.17,1.4168,0.5667,0.17
Oct 26,Mysuru-BIMS,Google,0.6,13464.0,24.288,0.1822,1.518,0.6072,0.1822
Oct 26,Mysuru-BIMS,Meta,0.4,8976.0,24.288,0.1214,1.012,0.4048,0.1214
Oct 26,Hubli-SCNursing,Google,0.6,13464.0,24.288,0.1822,1.518,0.6072,0.1822
Oct 26,Hubli-SCNursing,Meta,0.4,8976.0,24.288,0.1214,1.012,0.4048,0.1214
Oct 26,Mumbai-SkillTech,Google,0.6,20196.0,36.432,0.2732,2.277,0.9108,0.2732
Oct 26,Mumbai-SkillTech,Meta,0.4,13464.0,36.432,0.1822,1.518,0.6072,0.1822
Oct 26,Dehradun-MayaDevi,Google,0.6,24235.2,43.7184,0.3279,2.7324,1.093,0.3279
Oct 26,Dehradun-MayaDevi,Meta,0.4,16156.8,43.7184,0.2186,1.8216,0.7286,0.2186
Oct 26,Kopargaon-Sanjivani,Google,0.6,29620.8,53.4336,0.4008,3.3396,1.3358,0.4008
Oct 26,Kopargaon-Sanjivani,Meta,0.4,19747.2,53.4336,0.2672,2.2264,0.8906,0.2672
Oct 26,Mathura-Sanskriti,Google,0.6,32313.6,58.2912,0.4372,3.6432,1.4573,0.4372
Oct 26,Mathura-Sanskriti,Meta,0.4,21542.4,58.2912,0.2915,2.4288,0.9715,0.2915
Oct 26,Mohali-Saraswati,Google,0.6,33660.0,60.72,0.4554,3.795,1.518,0.4554
Oct 26,Mohali-Saraswati,Meta,0.4,22440.0,60.72,0.3036,2.53,1.012,0.3036
Oct 26,St. Peters-Chennai,Google,0.6,21542.4,38.8608,0.2915,2.4288,0.9715,0.2915
Oct 26,St. Peters-Chennai,Meta,0.4,14361.6,38.8608,0.1943,1.6192,0.6477,0.1943
Oct 26,St. Peters-Bangalore,Google,0.6,20196.0,36.432,0.2732,2.277,0.9108,0.2732
Oct 26,St. Peters-Bangalore,Meta,0.4,13464.0,36.432,0.1822,1.518,0.6072,0.1822
Oct 26,New 11,Google,0.6,10771.2,19.4304,0.1457,1.2144,0.4858,0.1457
Oct 26,New 11,Meta,0.4,7180.8,19.4304,0.0972,0.8096,0.3238,0.0972
Oct 26,New 12,Google,0.6,10771.2,19.4304,0.1457,1.2144,0.4858,0.1457
Oct 26,New 12,Meta,0.4,7180.8,19.4304,0.0972,0.8096,0.3238,0.0972
Oct 26,New 13,Google,0.6,10771.2,19.4304,0.1457,1.2144,0.4858,0.1457
Oct 26,New 13,Meta,0.4,7180.8,19.4304,0.0972,0.8096,0.3238,0.0972
Oct 26,New 14,Google,0.6,10771.2,19.4304,0.1457,1.2144,0.4858,0.1457
Oct 26,New 14,Meta,0.4,7180.8,19.4304,0.0972,0.8096,0.3238,0.0972
